word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
fabuleuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
espère,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0.00062150404,0.00072481276,0,0,0.0028398189,0,0.0032027452,0,0,0
raison,0.0088445402,0,0,0.0045109424,0,0,0,0,0,0.0043558001,0,0,0.0020341282,0,0,0.00015537601,0,0,0,0.0031468263,0,0,0,0,0.0093279627
contraint,0,0,0,0.00022331398,0,0,0,0.0013768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
épargner,0,0,0.00080866893,0,0,0,0,0.00055073661,0,0,0,0,0,0,0,0,0,0,0.003790122,0,0,0,0,0,0
portera,0,0,0,0,0,0,0,0,0.00048598736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nom,0,0.0070989115,0.0071162866,0.0033943725,0,0,0,0,0.0069658189,0,0.0042878449,0,0.0041812634,0,0,0,0.0084561488,0,0.0054483004,0.0045283598,0.0059235326,0,0.0045248869,0,0
glorieux,0,0.003076195,0.00032346757,0,0,0,0,0.0010326311,0.0017819537,0,0,0.0043581031,0,0,0,0.00046612803,0,0,0.0063958309,0,0,0,0,0,0
asile,0,0,0.0029112082,0,0,0.0010836584,0.0001552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026925148,0.00045753503,0,0,0
cherche,0.00034017462,0,0,0,0.0025510204,0.0033051582,0,0,0,0,0,0,0,0,0,0,0.002899251,0,0,0.0014582854,0,0,0,0,0
auprès,0.0026080054,0,0,0.0019205002,0,0,0,0,0,0,0.0027964206,0.00022159846,0,0,0,0,0,0,0,0,0,0,0,0,0
présente,0,0,0,0,0,0,0,0.0010326311,0,0,0.00074571216,0,0,0.0017061611,0.0012172855,0,0,0,0,0,0.0026925148,0,0,0,0
poème,0,0,0,0,0,0,0,0,0,0.0041265475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accueil,0,0,0,0,0,0,0,0,0.0011339705,0,0.00018642804,0,0,0,0,0,0,0,0,0.0013047816,0,0,0.001616031,0,0
appui,0,0,0.0011321365,0.00071460473,0,0,0,0,0,0,0,0.00192052,0,0,0,0,0,0,0.0028425915,0,0,0,0,0,0
favorable,0,0,0.0046902798,0.0011165699,0,0,0,0.0015833678,0,0,0,0,0,0,0.0012172855,0,0,0,0,0,0,0,0,0,0
honorez,0,0,0,0,0,0,0,0.00048189453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
connaissance,0,0,0,0,0,0,0,0,0,0,0,0,0.0024861566,0,0,0,0,0,0,0.00092102233,0,0,0,0,0
parfaite,0,0,0,0,0,0,0,0,0,0,0,0,0.0014690926,0,0,0.0017091361,0,0,0,0,0,0,0,0,0
singulier,0,0,0,0,0,0,0,0,0,0,0,0,0.00045202848,0,0,0,0,0,0,0,0,0,0,0,0
grecs,0,0,0,0,0,0,0,0,0.0080997894,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latins,0,0,0.00016173379,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tribut,0.00011339154,0,0,0,0,0,0,0,0,0,0,0,0.0012430783,0,0,0,0,0,0,0,0,0,0,0,0
produit,0.0011906112,0,0,0,0,0,0,0,0,0,0,0.00073866155,0.0013560854,0,0,0.00046612803,0,0,0,0,0,0,0.0022624434,0,0
empire,0,0,0.0016173379,0,0,0,0,0.0032355776,0,0,0,0.003323977,0,0,0,0,0,0,0.0069880374,0,0.010770059,0,0,0,0
belles,0,0.003076195,0,0,0,0,0,0,0,0,0,0.00073866155,0.0022601424,0,0.0010144045,0,0,0,0,0,0,0,0,0,0
déjà,0,0,0,0,0,0.0059601214,0,0,0.0058318484,0,0,0.0061308908,0,0.0083412322,0,0,0,0.0048993644,0,0,0,0,0,0.0065430752,0
trouvé,0,0,0,0,0,0.00043346337,0,0,0,0,0,0,0,0.0014218009,0,0,0,0,0,0.004451608,0,0,0,0,0
mécène,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
offre,0.0010772196,0,0,0.0028584189,0,0,0,0,0,0,0,0,0,0.0009478673,0,0,0,0,0.0042638872,0,0,0,0,0,0
prémices,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
voeu,0,0,0,0,0,0,0,0,0.00080997894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021199915
consacrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082908919,0,0,0,0,0,0
fruits,0,0,0,0,0.0018007203,0,0,0,0,0,0,0.00088639385,0,0,0,0,0,0,0,0,0,0,0,0,0
études,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veilles,0,0,0.00048520136,0,0,0,0,0,0,0,0,0,0,0,0.0010144045,0,0,0,0,0,0,0,0,0,0
vie,0,0,0.0080866893,0,0,0,0,0.009018312,0,0,0,0,0,0,0,0.00031075202,0,0,0,0.0041446005,0,0.012239062,0,0.0038167939,0
profond,0,0,0,0,0.00090036014,0.00021673169,0,0,0,0,0,0,0.001921121,0,0,0,0,0,0,0,0.00053850296,0,0,0,0
respect,0,0,0,0,0,0,0,0.0046124191,0,0,0,0,0.0065544129,0,0,0,0,0,0,0,0,0.0032027452,0,0,0
humble,0,0,0.0012938703,0,0,0,0,0,0,0,0,0,0,0,0.00446338,0,0,0,0,0,0,0,0,0,0
obéissant,0,0,0,0.00013398839,0,0,0,0,0,0,0,0,0,0,0.0030432136,0,0,0,0,0.000076751861,0,0,0,0,0
serviteur,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0.0038547373,0,0,0.001059322,0,0,0,0,0,0,0
acteurs,0,0,0,0,0,0,0,0,0,0.0036680422,0,0,0,0,0.0062893082,0,0,0,0,0,0,0,0,0,0
mycènes,0,0,0,0,0,0,0,0,0.0069658189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clytemnestre,0,0.00023663038,0,0,0,0,0,0,0.0058318484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
femme,0,0,0.0054989487,0,0,0,0,0,0.00097197473,0,0,0.0025114493,0,0,0.0024345709,0,0,0.011255297,0,0,0,0,0,0.0073609597,0
oreste,0,0,0,0,0,0,0,0,0.008423781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fils,0,0,0,0,0,0,0,0.017554729,0.020087478,0,0.0027964206,0,0,0,0,0.0085456805,0,0.00066207627,0,0,0,0,0,0.010359869,0
cassandre,0,0,0,0,0,0,0,0,0.014255629,0,0.00055928412,0,0,0,0,0,0,0,0,0.00038375931,0,0,0,0,0
fille,0,0,0,0,0,0,0,0.0070907339,0.021221448,0,0,0,0,0,0,0.0088564326,0,0,0,0.010284749,0,0,0,0,0
priam,0,0,0,0,0,0,0,0,0.0011339705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troie,0,0,0,0,0,0,0,0,0.0066418273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pylade,0,0,0,0,0,0,0,0,0.0024299368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013028544,0.0084427047,0.0018847604,0,0.0096961862,0,0
eurybate,0,0,0,0,0,0,0,0,0.0043738863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034489755,0,0,0,0,0.00076751861,0.00026925148,0.000057191879,0,0,0
arbas,0,0,0,0,0,0,0,0,0.0021059452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doride,0,0,0,0,0,0,0,0,0.0019439495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confidente,0,0.0014197823,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0.0014201664,0,0,0,0.00059220656,0,0,0,0,0.0010905125,0
ismène,0,0,0,0,0,0,0,0,0.0045358821,0,0,0,0,0,0,0,0,0,0.0013028544,0,0,0,0,0,0
suite,0,0,0,0.00049129075,0,0,0,0.0023406306,0,0,0,0,0,0,0,0,0,0,0,0,0.0048465267,0,0.0012928248,0.0043620502,0
scène,0,0.0085186938,0,0.012058955,0.00030012005,0,0.0066739097,0.0089494699,0.0072898105,0.0020632737,0,0,0,0.0079620853,0,0,0.0070065233,0,0.0048560938,0.014966613,0,0.012753789,0.02811894,0,0
rois,0,0,0,0,0,0,0,0.0022717885,0,0,0,0.012852711,0,0,0,0,0.0057985021,0,0,0,0.0045772752,0,0,0,0
acte,0.0005669577,0,0,0.0020991514,0,0,0,0,0,0.0061898212,0,0,0,0,0.0034489755,0,0,0,0,0.0036840893,0,0.003774664,0,0.0065430752,0
oui,0,0,0,0,0,0.012136974,0.0080707745,0,0,0,0,0.0059831585,0,0,0,0,0,0.014962924,0,0,0,0,0,0,0
vrai,0.00005669577,0,0,0,0,0.0039011704,0,0,0.0012959663,0,0,0,0.0037292349,0,0,0,0,0,0,0.010207998,0,0,0,0,0
adresse,0.0032883547,0.0014197823,0,0,0,0.00010836584,0.0029489368,0,0,0,0,0,0,0,0.0018259282,0,0,0,0,0,0,0,0,0,0
asie,0,0,0,0,0,0,0,0,0.002267941,0,0,0,0,0,0,0,0,0,0,0.000076751861,0,0,0,0,0
triompher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017766197,0,0,0.001429797,0,0,0
côtés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035736482,0,0,0,0,0,0.0017729482,0,0,0
foule,0,0,0,0.00071460473,0,0,0,0,0.0024299368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vient,0,0,0,0.0090665476,0,0,0,0.004543577,0.0042118905,0,0,0,0,0,0,0,0,0,0,0.0036073375,0,0.0049756935,0,0,0
cour,0,0,0,0,0,0,0,0.013906099,0,0.0066483265,0.0080164057,0,0,0,0,0,0.0062817106,0,0,0,0,0,0.001616031,0,0
croyant,0,0,0,0,0,0.00086692674,0,0,0,0,0,0.000073866155,0.00011300712,0,0,0,0,0,0,0.0010745261,0,0,0,0,0
célébrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062150404,0,0,0,0,0,0,0,0,0
zèle,0,0,0,0,0.0057022809,0,0,0.0038551563,0,0,0,0,0.0050853204,0,0,0,0,0,0.0042638872,0,0,0,0,0,0
guide,0.00028347885,0,0,0,0,0,0,0,0,0,0,0.0008125277,0,0,0.00081152364,0,0,0,0,0,0,0,0,0,0
voler,0.00022678308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029521442,0.00024160425,0.00066207627,0,0,0,0,0,0,0
quitté,0,0,0,0,0,0.0007585609,0.001552072,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084799661
phocide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
soins,0,0,0,0.00830728,0,0,0,0,0,0,0,0.0011079923,0,0,0,0,0,0,0.0080540092,0,0,0,0,0,0
superflus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017091361,0,0,0,0,0,0.001429797,0,0,0
troyens,0,0,0,0,0,0,0,0,0.0027539284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vengés,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
père,0,0,0,0,0,0,0,0.019069255,0.020897457,0,0,0,0,0,0,0.013673089,0,0.0066207627,0,0,0,0.014812697,0,0,0
vit,0.0024379181,0,0,0,0,0,0,0,0,0.0020632737,0,0,0,0.0048341232,0,0,0,0,0,0,0.0029617663,0,0,0,0
disgrâce,0,0,0,0,0,0,0,0.0012391574,0,0,0,0.0033978431,0,0,0,0,0,0,0,0,0,0.00028595939,0.0022624434,0,0
jamais,0.0078240163,0,0,0.000089325592,0,0.0070979627,0,0,0.0055078568,0.0087116002,0,0.00044319693,0,0.0063507109,0,0,0.0096641701,0.0076800847,0.00011844131,0.0095172308,0.010231556,0,0.010019392,0,0
déplorable,0,0,0,0,0.00015006002,0,0,0,0.0037259031,0,0,0,0,0,0,0,0,0,0,0,0,0.0012582213,0,0,0
caprices,0.00045356616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
fort,0.0028914843,0.00023663038,0,0,0,0,0.012106162,0,0,0,0.0067114094,0,0.0096056052,0,0,0,0,0.013638771,0,0.0074449305,0,0,0,0,0
exemple,0,0,0,0,0,0.00048764629,0,0.0030978934,0,0.00045850527,0,0.0022159846,0,0,0,0,0,0,0,0,0,0,0,0,0
mémorable,0,0,0.0014556041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monarque,0,0,0,0,0,0,0,0,0,0,0,0.0039887723,0,0,0.00060864273,0.00015537601,0,0,0,0,0,0,0,0,0
infortuné,0,0,0,0,0,0.00070437798,0,0,0.0019439495,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
seigneur,0,0,0,0.0022778026,0,0,0,0.010532838,0.028997246,0,0,0,0,0,0,0,0.015945881,0,0.0068695961,0,0.036079698,0,0,0,0
péri,0,0,0,0,0,0,0,0,0.00080997894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
illustre,0.0019276562,0,0,0,0,0,0,0,0,0,0,0.0073866155,0,0,0.0028403327,0,0,0,0,0,0,0,0,0,0
vainqueur,0,0,0,0,0,0,0,0,0.0042118905,0,0,0,0,0.0022748815,0,0,0,0,0.0078171266,0,0,0.0037174721,0,0,0.002755989
venger,0,0,0,0,0,0.0043346337,0,0.0057138923,0,0,0.0016778523,0,0,0.0015165877,0,0,0,0,0,0,0,0,0,0,0
enlèvement,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0.00077688005,0,0,0,0,0.00026925148,0,0,0,0
hélène,0.00005669577,0,0,0,0,0,0.0012416576,0,0.00307792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mis,0,0,0.0038816109,0,0,0,0,0.0024783147,0,0,0,0.0008125277,0,0,0.0018259282,0,0,0.0062235169,0,0,0,0,0,0,0.0025439898
ilion,0,0,0,0,0,0,0,0,0.0025919326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joug,0,0,0,0,0,0,0,0.00048189453,0,0,0,0,0,0,0,0.0023306401,0,0,0,0,0.0029617663,0,0.001616031,0,0
faveur,0,0,0,0,0,0,0,0.0077791546,0,0,0,0.0070172847,0,0,0,0.0045059043,0,0,0,0,0,0,0,0,0
vents,0,0,0,0,0,0,0,0,0.0046978779,0,0,0,0,0,0,0.0032628962,0,0,0,0,0,0,0,0,0
eaux,0,0,0.00016173379,0,0,0,0,0,0,0,0,0.00036933077,0,0,0,0.0046612803,0,0,0,0,0,0,0,0,0
retournait,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaisseaux,0,0,0,0,0,0,0,0,0.0019439495,0,0,0,0,0,0,0.0035736482,0,0,0,0,0,0,0,0,0
proie,0,0,0,0,0,0,0,0,0.0012959663,0,0,0,0,0.0025592417,0,0,0,0,0,0,0,0,0,0,0
captifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093225606,0.0012080213,0,0,0,0,0,0,0,0
flotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017091361,0.0004832085,0,0,0,0,0,0,0,0
chargée,0,0,0,0,0,0,0,0,0,0.0013755158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couvrait,0,0,0.00064693514,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
presque,0,0,0,0,0,0.0013003901,0,0,0,0,0,0,0,0,0,0.0031075202,0,0,0.0016581784,0,0,0,0.0054945055,0,0
mer,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0.0080795525,0,0,0,0,0,0,0,0.00081788441,0
egée,0,0,0,0,0,0,0,0,0,0.0013755158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mâts,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
experts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
matelots,0,0,0,0.00013398839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
découvraient,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sommets,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0.00060864273,0,0,0,0,0,0,0,0,0,0
montagnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012430081,0,0,0,0,0,0,0,0,0
argos,0,0.0011831519,0,0,0,0,0,0,0.00307792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long,0.0019276562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018259282,0.0029521442,0,0.0018538136,0,0,0,0,0,0,0
calme,0,0,0,0,0,0.00021673169,0,0,0,0,0,0.00073866155,0,0,0,0.0041951523,0,0,0,0,0,0,0,0,0
élève,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0.0015537601,0,0,0.0026057089,0,0,0,0,0,0
orage,0,0,0,0,0,0.00032509753,0,0,0.00080997894,0,0,0.0025853154,0,0,0,0,0,0,0,0,0,0,0.0032320621,0,0.0019079924
fiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0.001895061,0,0,0.00040034315,0,0,0
trembler,0,0,0,0.00026797678,0,0,0,0,0,0,0,0,0,0,0,0.0012430081,0,0,0.0029610328,0,0.0018847604,0,0,0.00081788441,0
courage,0,0,0,0,0,0,0,0,0,0,0,0.0067218201,0,0.0016113744,0,0.00046612803,0,0.0014565678,0,0,0,0.0082928224,0,0,0
bientôt,0.0037419209,0,0,0,0,0,0.0065187025,0,0.005345861,0,0,0.0025853154,0,0,0,0,0,0,0,0,0.0018847604,0,0,0,0
écueils,0,0,0,0,0,0,0,0,0,0,0,0.00044319693,0,0,0,0,0,0,0,0,0,0,0,0,0
eau,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027488152,0,0,0,0.0017213983,0,0,0,0,0,0,0
foudre,0,0,0,0,0,0,0,0.0015145257,0,0,0,0.0021421185,0,0.0039810427,0,0,0,0,0,0,0,0,0,0,0
périr,0,0,0,0,0.0066026411,0,0,0,0,0,0,0.0021421185,0,0,0,0,0.00024160425,0,0,0.00046051117,0,0,0,0.0021810251,0
triomphants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071064787,0,0,0,0,0,0
vagues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093225606,0,0,0,0,0,0,0,0,0
émues,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
tantôt,0,0,0,0,0,0.0018422193,0,0,0,0,0.0054064131,0,0,0.0031279621,0,0,0,0,0,0,0.00080775444,0,0,0,0
presqu,0,0,0,0,0,0,0,0,0.00080997894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
englouti,0,0,0,0,0,0,0,0,0.00048598736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nues,0,0,0.00016173379,0.000089325592,0,0,0,0,0,0.0018340211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voeux,0,0,0.010189229,0.0099151407,0,0.00092110967,0,0,0,0,0,0,0,0,0,0,0,0,0.003790122,0,0,0,0,0,0
art,0,0.0016564127,0.0021025392,0,0,0.00032509753,0,0,0,0.0071068317,0,0,0.0024861566,0.0013270142,0,0,0,0,0,0,0.0010770059,0,0.0045248869,0,0
nochers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037914692,0,0,0,0,0,0,0,0,0,0,0
heurte,0.00005669577,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ouvre,0.0026080054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001429797,0,0,0
brise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012322275,0,0,0,0,0,0,0,0,0,0,0
affreux,0,0,0,0,0.0054021609,0,0,0.0025471568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rochers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031075202,0,0,0,0,0,0,0,0,0
ciel,0,0,0.014070839,0.016257258,0.0040516206,0,0,0,0.0037259031,0,0,0.016915349,0,0,0,0,0,0,0,0,0,0.0022876752,0,0,0.0016959932
cacher,0,0,0,0.0012505583,0,0.0039553533,0,0,0,0,0.0011185682,0,0,0,0,0.00062150404,0,0,0,0,0,0,0,0,0.0048759805
objets,0.0022678308,0,0.0016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
funèbres,0,0,0,0,0.00075030012,0,0,0,0,0,0,0.00044319693,0,0,0,0,0,0,0,0,0,0,0,0,0
tempête,0,0,0,0,0,0,0,0.000068842076,0,0,0,0.0018466539,0,0,0,0,0,0,0,0,0,0,0,0,0
nuit,0,0,0.0074397542,0,0,0,0.0029489368,0,0,0,0.0055928412,0,0,0,0,0.014294593,0,0,0,0,0,0.00011438376,0,0,0
redoublent,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
ténèbres,0,0,0,0,0.00045018007,0,0,0,0,0,0,0.00044319693,0,0,0,0,0,0,0,0,0,0,0,0,0
flots,0,0,0,0,0,0,0,0,0.0027539284,0,0,0,0,0.0031279621,0,0,0,0,0,0,0,0,0,0,0
agités,0,0,0.00016173379,0,0,0,0,0,0.00032399158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contraires,0,0,0,0,0,0.00048764629,0,0,0,0,0,0.000073866155,0,0,0.00081152364,0,0,0,0,0,0,0,0,0,0
efforts,0,0,0,0,0.0046518607,0.0032509753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035552683,0,0
dispersent,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lieux,0.0052160109,0,0,0.003930326,0,0,0,0,0.0071278147,0,0,0.00051706308,0,0.0040758294,0,0.0085456805,0.00072481276,0,0.00047376525,0.000076751861,0,0,0,0.00027262814,0
débris,0,0,0,0,0,0,0,0,0.00097197473,0,0,0,0,0,0,0,0,0,0.0015397371,0,0,0,0,0,0
morts,0,0,0,0.00044662796,0.0054021609,0,0,0,0.0027539284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
succombé,0,0,0,0,0,0,0,0.00020652623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
péril,0,0,0,0,0,0.0026007802,0,0.0024094727,0,0,0,0,0,0.0021800948,0,0,0,0,0,0,0,0,0,0.00027262814,0
extrême,0.0070869713,0,0,0,0.0073529412,0.002058951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026863151,0,0,0,0,0
douleur,0,0,0,0,0,0,0,0.0013768415,0.0038878989,0,0,0,0,0,0,0,0,0,0.00071064787,0.000076751861,0,0.012067486,0,0,0.0084799661
quelquefois,0,0,0,0.001965163,0,0,0,0.0013079994,0,0.0032095369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trouble,0,0,0,0.0066100938,0.0015006002,0,0,0,0.0021059452,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0.0022624434,0,0
aveugle,0,0,0.0050137474,0,0,0,0,0.0025471568,0,0,0,0,0,0,0,0,0,0,0,0.0013047816,0.00080775444,0,0,0.00081788441,0
séduit,0,0,0,0,0,0,0,0,0,0,0,0.00066479539,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
bruit,0.0032883547,0,0,0,0,0.00070437798,0.003104144,0,0.0025919326,0,0,0,0,0,0,0.013362337,0,0,0.003790122,0,0,0,0,0,0
perte,0,0,0,0.000044662796,0,0,0,0,0,0,0,0.0019943862,0,0,0,0,0,0,0,0,0,0.0078352874,0,0,0.0044519822
faux,0,0,0,0,0,0.0021131339,0.0013968648,0,0,0,0,0,0.0051983275,0,0,0,0,0,0,0,0,0,0.0019392372,0,0
échappé,0,0,0,0.00044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vint,0,0,0,0,0,0,0,0.00041305246,0,0,0,0,0,0,0,0.0034182722,0,0.00052966102,0,0,0,0.000057191879,0,0,0
annoncer,0,0.0014197823,0,0.00075926753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016357688,0
naufrage,0,0,0,0,0,0,0,0,0,0,0,0.0016250554,0,0,0,0.0012430081,0,0,0,0,0,0,0,0,0
arrivés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046612803,0,0,0,0,0.00026925148,0.00011438376,0,0,0
port,0,0,0.0014556041,0,0,0,0,0,0,0,0,0,0,0,0,0.0087010566,0,0,0,0.0012280298,0,0,0,0,0
confirmé,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
funeste,0.00068034925,0,0,0,0,0.0010836584,0,0,0.0059938442,0,0,0,0,0,0,0,0,0,0,0,0,0.0084072062,0,0,0
rapport,0,0,0,0,0,0.0010294755,0,0,0.00016199579,0.0018340211,0,0.00192052,0,0,0,0,0,0,0,0,0,0,0,0,0
encor,0.0032316589,0,0.012776969,0,0.0046518607,0.0076939749,0,0.011152416,0,0,0,0,0,0,0,0,0,0,0,0.0026863151,0,0,0,0,0
bords,0,0,0,0,0,0,0,0,0.0050218694,0,0,0,0,0,0,0.0040397763,0,0,0,0,0.00053850296,0,0,0,0
onde,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030331754,0,0,0,0,0,0,0,0,0,0,0
daignant,0,0,0,0,0,0,0,0,0.00032399158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tombeau,0,0,0.0040433447,0,0,0,0,0,0.0016199579,0,0,0,0,0,0,0,0,0,0,0,0,0.0022876752,0,0,0
renfermer,0,0,0,0,0,0,0,0,0.00080997894,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
cendre,0,0,0,0,0,0,0,0,0.002267941,0,0,0,0,0.0013270142,0,0,0,0,0.00023688262,0,0,0,0,0,0
précieux,0.0013606985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020198881,0,0,0,0,0,0,0,0,0
simple,0.0010205239,0,0,0,0,0,0,0,0,0.0020632737,0,0,0,0,0.00081152364,0,0,0,0,0.00053726303,0,0,0,0,0
cieux,0,0,0,0.00066994194,0.00045018007,0,0,0,0,0,0,0.0033978431,0,0.0057819905,0,0,0,0,0,0,0,0,0,0,0
sacrifices,0,0,0,0,0,0,0,0,0.00097197473,0,0,0,0,0,0,0.00031075202,0,0,0,0,0.00026925148,0,0,0,0
