Source,Target,Weight,Type
175,11,0.036916395,undirected
175,12,0.0076004343,undirected
175,13,0.06514658,undirected
175,15,0.022801303,undirected
175,18,0.010857763,undirected
175,21,0.049945711,undirected
175,23,0.047774159,undirected
176,0,0.0086486486,undirected
176,1,0.0086486486,undirected
176,2,0.0010810811,undirected
176,3,0.041081081,undirected
176,7,0.041081081,undirected
176,8,0.059459459,undirected
176,11,0.036756757,undirected
176,12,0.0010810811,undirected
176,13,0.075675676,undirected
176,15,0.027027027,undirected
176,18,0.038918919,undirected
176,21,0.042162162,undirected
176,23,0.021621622,undirected
177,0,0.04185022,undirected
177,1,0.016519824,undirected
177,3,0.083700441,undirected
177,4,0.0022026432,undirected
177,5,0.018722467,undirected
177,7,0.035242291,undirected
177,9,0.013215859,undirected
177,11,0.047356828,undirected
177,13,0.016519824,undirected
177,14,0.0022026432,undirected
177,15,0.024229075,undirected
177,18,0.023127753,undirected
177,20,0.0022026432,undirected
177,21,0.033039648,undirected
177,23,0.033039648,undirected
178,0,0.025274725,undirected
178,3,0.062637363,undirected
178,4,0.0054945055,undirected
178,5,0.071428571,undirected
178,7,0.024175824,undirected
178,9,0.0054945055,undirected
178,11,0.0076923077,undirected
178,12,0.024175824,undirected
178,13,0.043956044,undirected
178,16,0.0054945055,undirected
178,17,0.0010989011,undirected
178,18,0.014285714,undirected
178,21,0.03956044,undirected
178,23,0.047252747,undirected
179,1,0.0010976948,undirected
179,2,0.0010976948,undirected
179,3,0.057080132,undirected
179,4,0.0076838639,undirected
179,5,0.043907794,undirected
179,7,0.040614709,undirected
179,8,0.023051592,undirected
179,11,0.013172338,undirected
179,12,0.006586169,undirected
179,13,0.07025247,undirected
179,15,0.017563117,undirected
179,18,0.026344676,undirected
179,19,0.0032930845,undirected
179,20,0.0021953897,undirected
179,21,0.041712404,undirected
179,23,0.053787047,undirected
180,0,0.037321625,undirected
180,1,0.032930845,undirected
180,3,0.055982437,undirected
180,4,0.0098792536,undirected
180,5,0.027442371,undirected
180,6,0.0010976948,undirected
180,7,0.028540066,undirected
180,8,0.030735456,undirected
180,9,0.032930845,undirected
180,11,0.023051592,undirected
180,13,0.090010977,undirected
180,15,0.013172338,undirected
180,17,0.0021953897,undirected
180,21,0.026344676,undirected
180,22,0.019758507,undirected
180,23,0.0098792536,undirected
181,0,0.055982437,undirected
181,3,0.045005488,undirected
181,5,0.054884742,undirected
181,7,0.03183315,undirected
181,9,0.0010976948,undirected
181,11,0.018660812,undirected
181,13,0.030735456,undirected
181,18,0.035126235,undirected
181,19,0.018660812,undirected
181,21,0.059275521,undirected
181,23,0.020856202,undirected
182,0,0.020971302,undirected
182,3,0.055187638,undirected
182,4,0.0099337748,undirected
182,5,0.036423841,undirected
182,6,0.011037528,undirected
182,7,0.030905077,undirected
182,8,0.0022075055,undirected
182,10,0.004415011,undirected
182,11,0.039735099,undirected
182,12,0.024282561,undirected
182,13,0.06401766,undirected
182,15,0.01214128,undirected
182,17,0.0011037528,undirected
182,18,0.03200883,undirected
182,20,0.0099337748,undirected
182,21,0.024282561,undirected
182,23,0.030905077,undirected
183,0,0.010775862,undirected
183,1,0.019396552,undirected
183,3,0.020474138,undirected
183,4,0.020474138,undirected
183,5,0.02262931,undirected
183,7,0.042025862,undirected
183,8,0.0043103448,undirected
183,9,0.0021551724,undirected
183,11,0.0625,undirected
183,12,0.015086207,undirected
183,13,0.091594828,undirected
183,15,0.026939655,undirected
183,16,0.015086207,undirected
183,18,0.02262931,undirected
183,19,0.0010775862,undirected
183,20,0.0096982759,undirected
183,21,0.015086207,undirected
183,23,0.0625,undirected
184,0,0.016483516,undirected
184,1,0.036263736,undirected
184,2,0.0021978022,undirected
184,3,0.014285714,undirected
184,5,0.02967033,undirected
184,7,0.012087912,undirected
184,9,0.056043956,undirected
184,10,0.010989011,undirected
184,11,0.017582418,undirected
184,12,0.06043956,undirected
184,18,0.032967033,undirected
184,19,0.0021978022,undirected
184,21,0.065934066,undirected
185,0,0.015167931,undirected
185,1,0.020585049,undirected
185,2,0.0021668472,undirected
185,3,0.0097508126,undirected
185,7,0.017334778,undirected
185,9,0.078006501,undirected
185,10,0.043336945,undirected
185,12,0.033586132,undirected
185,15,0.022751896,undirected
185,18,0.020585049,undirected
185,19,0.02383532,undirected
185,21,0.031419285,undirected
185,22,0.020585049,undirected
186,1,0.03654485,undirected
186,3,0.0099667774,undirected
186,5,0.0011074197,undirected
186,7,0.029900332,undirected
186,9,0.091915836,undirected
186,10,0.057585825,undirected
186,12,0.040974529,undirected
186,13,0.028792913,undirected
186,14,0.0033222591,undirected
186,15,0.013289037,undirected
186,19,0.013289037,undirected
186,20,0.029900332,undirected
186,21,0.0088593577,undirected
186,22,0.0088593577,undirected
187,0,0.04950495,undirected
187,1,0.00440044,undirected
187,3,0.067106711,undirected
187,5,0.01320132,undirected
187,7,0.061606161,undirected
187,9,0.00440044,undirected
187,10,0.059405941,undirected
187,11,0.01650165,undirected
187,12,0.03410341,undirected
187,13,0.00110011,undirected
187,14,0.00220022,undirected
187,15,0.01760176,undirected
187,19,0.01760176,undirected
187,21,0.058305831,undirected
187,22,0.02310231,undirected
187,24,0.0077007701,undirected
188,0,0.067552602,undirected
188,2,0.007751938,undirected
188,3,0.032115172,undirected
188,5,0.031007752,undirected
188,7,0.050941307,undirected
188,9,0.0022148394,undirected
188,10,0.0099667774,undirected
188,11,0.03986711,undirected
188,12,0.044296788,undirected
188,13,0.0011074197,undirected
188,15,0.021040975,undirected
188,16,0.0055370986,undirected
188,18,0.023255814,undirected
188,19,0.027685493,undirected
188,21,0.057585825,undirected
188,22,0.0011074197,undirected
188,24,0.0044296788,undirected
189,2,0.0010893246,undirected
189,3,0.039215686,undirected
189,5,0.016339869,undirected
189,7,0.08496732,undirected
189,9,0.0054466231,undirected
189,10,0.015250545,undirected
189,11,0.029411765,undirected
189,12,0.020697168,undirected
189,13,0.0098039216,undirected
189,15,0.021786492,undirected
189,17,0.013071895,undirected
189,18,0.04248366,undirected
189,21,0.11655773,undirected
189,22,0.017429194,undirected
190,0,0.01650165,undirected
190,2,0.01540154,undirected
190,3,0.0330033,undirected
190,5,0.03410341,undirected
190,7,0.0440044,undirected
190,10,0.0220022,undirected
190,11,0.072607261,undirected
190,12,0.0099009901,undirected
190,13,0.00440044,undirected
190,18,0.01320132,undirected
190,19,0.03630363,undirected
190,21,0.10891089,undirected
190,22,0.01540154,undirected
191,0,0.079558011,undirected
191,2,0.011049724,undirected
191,3,0.035359116,undirected
191,5,0.050828729,undirected
191,6,0.0011049724,undirected
191,7,0.012154696,undirected
191,9,0.0022099448,undirected
191,10,0.015469613,undirected
191,11,0.030939227,undirected
191,12,0.032044199,undirected
191,13,0.0099447514,undirected
191,15,0.02320442,undirected
191,18,0.0099447514,undirected
191,21,0.10828729,undirected
191,22,0.017679558,undirected
192,0,0.017524644,undirected
192,3,0.032858708,undirected
192,5,0.033953998,undirected
192,7,0.060240964,undirected
192,8,0.0010952903,undirected
192,10,0.035049288,undirected
192,11,0.014238773,undirected
192,12,0.035049288,undirected
192,15,0.029572837,undirected
192,16,0.020810515,undirected
192,18,0.014238773,undirected
192,19,0.027382256,undirected
192,21,0.073384447,undirected
192,22,0.021905805,undirected
192,24,0.0010952903,undirected
193,3,0.015267176,undirected
193,4,0.020719738,undirected
193,5,0.0087241003,undirected
193,6,0.0010905125,undirected
193,7,0.044711014,undirected
193,10,0.038167939,undirected
193,11,0.020719738,undirected
193,12,0.010905125,undirected
193,13,0.0076335878,undirected
193,15,0.044711014,undirected
193,16,0.053435115,undirected
193,19,0.025081788,undirected
193,20,0.0021810251,undirected
193,21,0.15485278,undirected
194,0,0.03887689,undirected
194,1,0.0010799136,undirected
194,2,0.0032397408,undirected
194,3,0.061555076,undirected
194,4,0.03887689,undirected
194,5,0.057235421,undirected
194,7,0.033477322,undirected
194,10,0.0097192225,undirected
194,12,0.0043196544,undirected
194,13,0.0021598272,undirected
194,19,0.0032397408,undirected
194,21,0.17602592,undirected
195,0,0.01011236,undirected
195,2,0.01011236,undirected
195,3,0.038202247,undirected
195,4,0.02247191,undirected
195,5,0.05505618,undirected
195,6,0.002247191,undirected
195,7,0.038202247,undirected
195,12,0.008988764,undirected
195,14,0.0011235955,undirected
195,16,0.0011235955,undirected
195,18,0.006741573,undirected
195,19,0.026966292,undirected
195,21,0.1505618,undirected
196,0,0.041575492,undirected
196,2,0.0043763676,undirected
196,3,0.04595186,undirected
196,4,0.0098468271,undirected
196,5,0.054704595,undirected
196,7,0.013129103,undirected
196,10,0.0076586433,undirected
196,11,0.029540481,undirected
196,12,0.024070022,undirected
196,13,0.035010941,undirected
196,15,0.01750547,undirected
196,18,0.0043763676,undirected
196,21,0.1214442,undirected
197,0,0.031521739,undirected
197,3,0.0032608696,undirected
197,4,0.0086956522,undirected
197,5,0.025,undirected
197,6,0.0010869565,undirected
197,7,0.035869565,undirected
197,9,0.017391304,undirected
197,10,0.010869565,undirected
197,11,0.033695652,undirected
197,12,0.032608696,undirected
197,13,0.018478261,undirected
197,15,0.044565217,undirected
197,16,0.0054347826,undirected
197,18,0.02173913,undirected
197,19,0.02826087,undirected
197,21,0.11521739,undirected
197,22,0.0097826087,undirected
198,0,0.030668127,undirected
198,2,0.0010952903,undirected
198,5,0.021905805,undirected
198,6,0.0076670318,undirected
198,7,0.051478642,undirected
198,8,0.0010952903,undirected
198,10,0.026286966,undirected
198,11,0.033953998,undirected
198,12,0.035049288,undirected
198,13,0.031763417,undirected
198,15,0.055859803,undirected
198,16,0.018619934,undirected
198,17,0.0010952903,undirected
198,18,0.027382256,undirected
198,21,0.055859803,undirected
198,22,0.0010952903,undirected
198,24,0.0098576123,undirected
199,0,0.022678186,undirected
199,2,0.0021598272,undirected
199,3,0.030237581,undirected
199,4,0.021598272,undirected
199,5,0.01511879,undirected
199,7,0.031317495,undirected
199,10,0.030237581,undirected
199,11,0.029157667,undirected
199,12,0.010799136,undirected
199,13,0.014038877,undirected
199,14,0.0010799136,undirected
199,15,0.049676026,undirected
199,16,0.02699784,undirected
199,18,0.020518359,undirected
199,21,0.11339093,undirected
199,22,0.0021598272,undirected
200,0,0.033879781,undirected
200,3,0.034972678,undirected
200,5,0.006557377,undirected
200,6,0.0010928962,undirected
200,7,0.034972678,undirected
200,10,0.013114754,undirected
200,11,0.026229508,undirected
200,12,0.0043715847,undirected
200,15,0.0098360656,undirected
200,16,0.018579235,undirected
200,17,0.0054644809,undirected
200,18,0.033879781,undirected
200,19,0.010928962,undirected
200,20,0.0043715847,undirected
200,21,0.16174863,undirected
201,0,0.071902655,undirected
201,3,0.027654867,undirected
201,5,0.033185841,undirected
201,7,0.040929204,undirected
201,10,0.01659292,undirected
201,11,0.033185841,undirected
201,13,0.0022123894,undirected
201,14,0.0022123894,undirected
201,18,0.065265487,undirected
201,19,0.011061947,undirected
201,21,0.11172566,undirected
201,22,0.0077433628,undirected
202,0,0.056768559,undirected
202,2,0.0032751092,undirected
202,3,0.049126638,undirected
202,4,0.0010917031,undirected
202,5,0.045851528,undirected
202,7,0.028384279,undirected
202,8,0.0032751092,undirected
202,9,0.0010917031,undirected
202,10,0.036026201,undirected
202,11,0.019650655,undirected
202,14,0.0010917031,undirected
202,16,0.01419214,undirected
202,18,0.0043668122,undirected
202,21,0.15283843,undirected
203,0,0.02062975,undirected
203,3,0.041259501,undirected
203,4,0.013029316,undirected
203,5,0.054288817,undirected
203,7,0.069489685,undirected
203,8,0.0086862106,undirected
203,10,0.035830619,undirected
203,11,0.009771987,undirected
203,12,0.009771987,undirected
203,15,0.014115092,undirected
203,16,0.015200869,undirected
203,18,0.042345277,undirected
203,21,0.094462541,undirected
203,22,0.0076004343,undirected
203,23,0.0010857763,undirected
204,0,0.023866348,undirected
204,3,0.026252983,undirected
204,7,0.050119332,undirected
204,9,0.015513126,undirected
204,10,0.12291169,undirected
204,12,0.015513126,undirected
204,13,0.0023866348,undirected
204,15,0.0059665871,undirected
204,16,0.03699284,undirected
204,18,0.0023866348,undirected
204,19,0.0011933174,undirected
204,20,0.0011933174,undirected
204,21,0.16825776,undirected
204,22,0.03699284,undirected
205,1,0.047032475,undirected
205,2,0.0022396417,undirected
205,5,0.029115342,undirected
205,6,0.027995521,undirected
205,7,0.010078387,undirected
205,9,0.052631579,undirected
205,12,0.023516237,undirected
205,14,0.12653975,undirected
205,15,0.0033594625,undirected
205,17,0.0044792833,undirected
205,19,0.030235162,undirected
205,21,0.011198208,undirected
205,23,0.0033594625,undirected
206,0,0.011995638,undirected
206,2,0.022900763,undirected
206,3,0.027262814,undirected
206,4,0.0032715376,undirected
206,5,0.015267176,undirected
206,6,0.056706652,undirected
206,7,0.020719738,undirected
206,9,0.015267176,undirected
206,10,0.0010905125,undirected
206,11,0.031624864,undirected
206,12,0.016357688,undirected
206,13,0.031624864,undirected
206,14,0.0021810251,undirected
206,15,0.061068702,undirected
206,19,0.017448201,undirected
206,20,0.0065430752,undirected
206,21,0.021810251,undirected
206,22,0.063249727,undirected
206,23,0.0032715376,undirected
207,0,0.024838013,undirected
207,2,0.01511879,undirected
207,3,0.02699784,undirected
207,5,0.016198704,undirected
207,6,0.041036717,undirected
207,7,0.012958963,undirected
207,10,0.0032397408,undirected
207,11,0.028077754,undirected
207,12,0.0010799136,undirected
207,13,0.024838013,undirected
207,14,0.0086393089,undirected
207,15,0.069114471,undirected
207,17,0.029157667,undirected
207,19,0.061555076,undirected
207,21,0.0097192225,undirected
207,22,0.052915767,undirected
208,0,0.063112078,undirected
208,1,0.0087051143,undirected
208,2,0.025027203,undirected
208,3,0.025027203,undirected
208,4,0.0032644178,undirected
208,6,0.016322089,undirected
208,7,0.0032644178,undirected
208,9,0.0032644178,undirected
208,10,0.0032644178,undirected
208,11,0.018498368,undirected
208,13,0.068552775,undirected
208,14,0.0010881393,undirected
208,15,0.042437432,undirected
208,16,0.0043525571,undirected
208,17,0.0087051143,undirected
208,18,0.0043525571,undirected
208,19,0.052230686,undirected
208,20,0.0043525571,undirected
208,21,0.0304679,undirected
208,22,0.010881393,undirected
208,24,0.0087051143,undirected
209,0,0.067627494,undirected
209,3,0.039911308,undirected
209,5,0.034368071,undirected
209,6,0.032150776,undirected
209,7,0.028824834,undirected
209,8,0.0022172949,undirected
209,11,0.04767184,undirected
209,13,0.024390244,undirected
209,15,0.025498891,undirected
209,16,0.0055432373,undirected
209,17,0.011086475,undirected
209,19,0.013303769,undirected
209,20,0.0011086475,undirected
209,21,0.036585366,undirected
209,22,0.016629712,undirected
210,0,0.074074074,undirected
210,2,0.019607843,undirected
210,3,0.032679739,undirected
210,4,0.0010893246,undirected
210,5,0.019607843,undirected
210,6,0.049019608,undirected
210,7,0.021786492,undirected
210,9,0.0076252723,undirected
210,11,0.027233115,undirected
210,12,0.013071895,undirected
210,13,0.019607843,undirected
210,15,0.02832244,undirected
210,17,0.019607843,undirected
210,18,0.019607843,undirected
210,19,0.025054466,undirected
210,21,0.013071895,undirected
211,0,0.032502709,undirected
211,1,0.0032502709,undirected
211,3,0.037919827,undirected
211,4,0.015167931,undirected
211,5,0.035752979,undirected
211,6,0.066088841,undirected
211,7,0.022751896,undirected
211,12,0.019501625,undirected
211,13,0.0054171181,undirected
211,15,0.0021668472,undirected
211,17,0.079089924,undirected
211,18,0.0010834236,undirected
211,19,0.028169014,undirected
